"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1877142185847501243","Wed Jan 08 23:55:47 +0000 2025","0","Ngapain gak percaya diri? Liat noh Patrick Kluivert pede aja jadi coach Indonesia dg gaji gede padahal track record melatih gak jelas dan track record judinya jelas-jelas ancur.","1877142185847501243","","","in","Central Java, Indonesia","0","0","0","https://x.com/KarimDeMadrid/status/1877142185847501243","1626798485801689088","KarimDeMadrid"
"1877141974974595528","Wed Jan 08 23:54:57 +0000 2025","0","Patrick Kluivert Resmi Gantikan Shin Tae-yong sebagai Pelatih Timnas Indonesia https://t.co/3K0ZZWskWx","1877141974974595528","","","in","West Java, Indonesia","0","0","0","https://x.com/PRMNMataBandung/status/1877141974974595528","158297951","PRMNMataBandung"
"1877141530722357422","Wed Jan 08 23:53:11 +0000 2025","0","Media Belanda Ungkap Mantan Pemain Belanda Alex Pastoor Akan Dampingi Patrick Kluivert di Timnas Indonesia https://t.co/3xtx2QS0Wz","1877141530722357422","","","in","West Java, Indonesia","0","0","0","https://x.com/PRMNMataBandung/status/1877141530722357422","158297951","PRMNMataBandung"
"1877141225620275470","Wed Jan 08 23:51:58 +0000 2025","1","Patrick Kluivert Bicara soal Target Timnas dan Dukungan Penggemar https://t.co/ZG9gemW6rT","1877141225620275470","","","in","Jakarta","0","0","1","https://x.com/BloombergTZ/status/1877141225620275470","1582972008479920129","BloombergTZ"
"1877140903082471806","Wed Jan 08 23:50:41 +0000 2025","0","Nama Patrick Kluivert Paling Santer Jadi Pengganti Shin Tae-yong https://t.co/WnMLHpp6HI","1877140903082471806","","","in","West Java, Indonesia","0","0","0","https://x.com/PRMNMataBandung/status/1877140903082471806","158297951","PRMNMataBandung"
"1877140639533436995","Wed Jan 08 23:49:38 +0000 2025","3","PSSI resmi mengumumkan Patrick Kluivert jadi pelatih Timnas Indonesia. Mengagetkannya ramai meme #KluivertOut di media sosial menyambut pengumuman ini. https://t.co/4skTCiw0No","1877140639533436995","","","in","Jakarta, Indonesia","0","0","2","https://x.com/detikinet/status/1877140639533436995","135815019","detikinet"
"1877140370313658530","Wed Jan 08 23:48:34 +0000 2025","0","Hanya berharap Patrick Kluivert bisa menerapkan mentalitas atau pendekatan a la Dan Campbell yang saat ini ngecoach Detroit Lions dah. Kalo iya ada lah harapan buat kita.","1877140370313658530","","","in","Earth","0","0","0","https://x.com/dokterforamen/status/1877140370313658530","2733111170","dokterforamen"
"1877139558325682632","Wed Jan 08 23:45:20 +0000 2025","0","Pas masih main semua lebih suka Dennis Bergkamp daripada Patrick Kluivert.","1877139558325682632","","","in","","0","0","0","https://x.com/pilihlahir/status/1877139558325682632","1622643347449069568","pilihlahir"
"1877137940972712225","Wed Jan 08 23:38:55 +0000 2025","18","Netizen galak2 banget sama Patrick Kluivert yak? Tapi nanti pas ketemu minta foto bareng juga. Iya nga sih?","1877137940972712225","","","in","Indonesia ","1","5","3","https://x.com/panca66/status/1877137940972712225","82042655","panca66"
"1877135593140064663","Wed Jan 08 23:29:35 +0000 2025","0","Video: Menanti Nasib Timnas Indonesia di Tangan Patrick Kluivert https://t.co/FEVvtPonkj","1877135593140064663","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1877135593140064663","598959076","20detik"
"1876613358033723807","Wed Jan 08 23:27:44 +0000 2025","0","@aingriwehuy Klu patrick kluivert gagal dlm pertandingan pertama saja .. Sdh pasti tak kompeten jd pelatih timnas. Tak ada lg alasan masih penjajakan ato masih sosialisasi.","1877135128163504363","","aingriwehuy","in","Ampel Denta Suroboyo East Java","0","0","0","https://x.com/alleySych/status/1877135128163504363","856675823318781952","alleySych"
"1877133814943678601","Wed Jan 08 23:22:31 +0000 2025","2"," BREAKING NEWS PSSI resmi berpisah dengan Shin Tae-yong sebagai pelatih Timnas Indonesia. Sebagai pengganti Patrick Kluivert yang punya pengalaman besar di Eropa. Bisa kah Kluivert membawa Indonesia ke level selanjutnya? #TimnasIndonesia #PatrickKluivert #ShinTaeYong https://t.co/GzKAGUWsSK","1877133814943678601","https://pbs.twimg.com/media/GgzrLhraQAEwxfQ.jpg","","in","Malang","0","0","0","https://x.com/nugasking/status/1877133814943678601","1846903891159666692","nugasking"
"1877133188952207548","Wed Jan 08 23:20:02 +0000 2025","0","Patrick Kluivert akan datang ke Indonesia untuk mengemban tugas baru sebagai pelatih timnas Indonesia. Ini jadwal dan debut sang legenda. https://t.co/3ptZQ7g6qT","1877133188952207548","","","in","Madiun","0","0","0","https://x.com/radarmadiunweb/status/1877133188952207548","1404018642","radarmadiunweb"
"1877131622652457117","Wed Jan 08 23:13:48 +0000 2025","0","Patrick Kluivert Resmi jadi Pelatih Timnas Indonesia Kirim Pesan Khusus untuk Shin Tae-yong https://t.co/CNiK0hpdfW","1877131622652457117","","","in","Kota Bontang, Kalimantan Timur","0","0","0","https://x.com/pranaladotco/status/1877131622652457117","1256110480994656256","pranaladotco"
"1877131085550702953","Wed Jan 08 23:11:40 +0000 2025","1","Kok feeling gue timnas di tangan Patrick kluivert lebih baik ya di banding sty","1877131085550702953","","","in","indonesia","0","0","0","https://x.com/RKinayung/status/1877131085550702953","1366393016","RKinayung"
